movie_id,title,genre,language,duration,rating,release_date,description,theatre_name
MV_882,"Four increase my",Romance,Kannada,119,4.8,"2007-04-05 0:00:00","Increase professional drug begin. Open attention window.
Difference popular yeah piece fear meet company. Again learn oil single one reality of manage.","Wave Cinemas"
MV_883,"Head increase big",Romance,English,100,8.1,"2013-02-01 0:00:00","Tend sit data toward machine. Eye always man prevent.
National language so view woman skin skill. Forget design collection common.","Wave Cinemas"
MV_884,"Concern condition",Drama,Kannada,167,6.9,"2000-02-11 0:00:00","Result method person. Politics entire travel anyone and pattern. North take expect skill sign anyone.
Play police TV black sometimes. Back treatment still significant husband.","Wave Cinemas"
MV_885,"Night mind",Drama,Tamil,145,3.4,"2009-12-29 0:00:00","Middle case fight have strategy price maintain. Claim sport now seek.
Throughout a nearly own. Value red happy seven book save before.","Wave Cinemas"
MV_886,"Hit difficult skill",Thriller,Malayalam,120,7.3,"2022-10-13 0:00:00","Finish man western act better visit. Card discover exist project garden born teach.
Opportunity total idea different executive side. Culture worry million seat.
History always summer feel agent.","Wave Cinemas"
MV_887,"Imagine top kitchen",Comedy,Hindi,92,6.3,"2001-05-22 0:00:00","Stuff central arrive expect begin. Government product feel official.
Now who improve specific herself together later. Usually give strategy. Term free six page human plan than audience.","Wave Cinemas"
MV_888,"Great sit religious",Thriller,Bengali,120,3.2,"2013-08-21 0:00:00","Care magazine another quite become should. Card consider once first seek hot. Name piece expert education.","Wave Cinemas"
MV_889,"Total ahead any material",Drama,Telugu,169,4.9,"2009-08-05 0:00:00","Now worry raise happen. Deal technology series week type voice item pay.","Wave Cinemas"
MV_890,Rich,Romance,Malayalam,166,3.3,"2022-01-07 0:00:00","Prevent hot act interesting. Relationship shoulder another blood word. Under notice several specific.
Attorney easy third evidence participant. Two me bill soon range enjoy.","Wave Cinemas"
MV_891,"Form base",Sci-Fi,Telugu,133,4.3,"2011-06-17 0:00:00","Production question late. Girl in knowledge voice art.
Difference employee east particular bill. Often similar change environmental support cup. Glass different fill the maybe edge letter north.","Wave Cinemas"
MV_892,"Tell miss",Drama,Malayalam,99,4.7,"2004-01-15 0:00:00","Far certainly institution animal involve certainly exist. Return pull indicate suddenly away institution.
Third TV blue fill decade air once. Red instead coach. Control source why hear look.","Wave Cinemas"
MV_893,"Defense television",Romance,Telugu,145,7.6,"2007-01-12 0:00:00","Career thank side. Though collection something law water onto authority building. Size himself surface its myself body easy common.","Wave Cinemas"
MV_894,Commercial,Thriller,Telugu,153,7.3,"2019-08-09 0:00:00","Top miss leg offer. Become the case final reach compare remain.
Loss make police day spring. Perhaps lead look deep. Call produce school western political.","Wave Cinemas"
MV_895,"Ready road establish",Comedy,Tamil,97,4.3,"2000-06-06 0:00:00","Off spring picture energy event scientist morning.
Fear almost stand success care usually central company. Character old general us. Pay instead design he road.","Wave Cinemas"
MV_896,"Successful place",Horror,English,129,5.5,"2022-12-27 0:00:00","Show same idea executive allow travel total. Baby society heavy prove continue itself situation physical.
Her his back account their.","Wave Cinemas"
MV_897,"Father scene",Romance,English,132,7.6,"2016-11-01 0:00:00","Media before statement drop business once. Make west avoid attack film. Data clear policy teacher.
Start some future eat however. Listen since however reflect Republican.","Wave Cinemas"
MV_898,Situation,Horror,Bengali,94,3,"2014-04-20 0:00:00","Floor family national find wide mother. Thank people run. Night fund feel toward air especially list.
While mention organization man data. Hundred onto girl appear.","Wave Cinemas"
MV_899,"Four far",Horror,Malayalam,132,5.9,"2014-04-23 0:00:00","Hour no baby soldier war law. Buy mouth full. Before make how cause.
Relate office public for. Night raise build daughter tough industry.","Wave Cinemas"
MV_900,"Thank least look ago",Sci-Fi,English,168,7.6,"2005-05-22 0:00:00","Board into agreement teach sort. Bring current short. Right itself expert cause your.
Outside late campaign not simply join. Image about daughter free send prove price gas.","Wave Cinemas"
MV_901,"Statement wrong why",Sci-Fi,Malayalam,165,7.2,"2000-09-05 0:00:00","Above end risk cultural material house film. Nation ball hard report character. Final field positive prevent assume away four.","Wave Cinemas"
MV_902,"Learn data boy",Action,Tamil,159,4.2,"2023-07-04 0:00:00","City attention space. New billion audience significant long. Kid finish eight heart assume hospital thousand.
Situation increase evening long relationship under lawyer.","Wave Cinemas"
MV_903,"Popular business",Sci-Fi,Tamil,108,7.2,"2018-07-14 0:00:00","Source hot any machine order peace pretty. Institution including collection my rock. Minute past behind friend.","Wave Cinemas"
MV_904,"Upon full",Action,Malayalam,106,3.3,"2004-07-23 0:00:00","Glass although prepare theory down. What whom knowledge person special Congress major. Away artist maybe sense realize election size.","Wave Cinemas"
MV_905,"Inside he friend",Romance,Malayalam,176,6.5,"2020-09-29 0:00:00","Glass employee reason someone hit sit. World reflect listen treat.
Serve story test coach two begin for foreign. Thing security organization example play speak.","Wave Cinemas"
MV_906,Himself,Action,English,180,6.2,"2000-02-20 0:00:00","Ability charge end professional left clear. Campaign another wall major. Worker human stage black price.","Wave Cinemas"
MV_907,"Information city whether",Action,Telugu,143,4.7,"2022-04-01 0:00:00","Specific cell maintain country then nearly soldier game. Theory various guy sign bit action she. Manage use soon.
Light bag recently stay. Action traditional and question which report husband.","Wave Cinemas"
MV_908,"Simple name shoulder",Action,Tamil,146,5.4,"2022-07-15 0:00:00","Push country people major respond environmental animal free. Particularly enough happen serve. Catch mind rate Mr. Blue democratic adult sure.","Wave Cinemas"
MV_909,"Address clear",Action,Tamil,119,8.9,"2009-04-14 0:00:00","Economy hundred instead morning outside cause. Child article expect yes million a range laugh. Short author road lay life step however ever. Heart rise of key local key language training.","Wave Cinemas"
MV_910,"Surface total",Romance,Bengali,176,4.4,"2009-04-08 0:00:00","Cause everything maybe when cause red get able. Road increase evening quite.
Them fund court cause population. Do sport worry citizen. Employee memory capital.","Wave Cinemas"
MV_911,Team,Romance,Hindi,102,8.6,"2003-08-04 0:00:00","Land affect day economic become quite position. Language certain theory contain similar war hour.","Wave Cinemas"
MV_912,"Allow decision size",Action,Bengali,112,3.2,"2010-07-15 0:00:00","Congress forget respond. Development near store rock. Include near receive summer gas add.
Challenge particularly address defense region dark. Bring yeah middle whatever produce century long expect.","Wave Cinemas"
MV_913,"Draw be",Comedy,Bengali,117,6.9,"2005-09-26 0:00:00","Dog play act foot occur out. Woman page forward well hard respond hour.
Interview enough money level force point when near. Outside night vote tax people. Out responsibility people develop mother.","Wave Cinemas"
MV_914,"Shake garden term",Romance,Kannada,125,3.6,"2013-08-20 0:00:00","Too education where program. Theory then himself road reveal hit laugh. Throughout power manage player still interesting.","Wave Cinemas"
MV_915,"Side chair",Action,English,119,5.8,"2001-06-12 0:00:00","Offer miss source. Goal network stand check. Fill blue general even billion member with.","Wave Cinemas"
MV_916,"Might go reflect",Comedy,English,157,8,"2007-06-20 0:00:00","Cause truth just son. He apply never. Face claim meet out.
Over word paper. Structure open long check arm loss movie.","Wave Cinemas"
MV_917,"Lot we pass",Comedy,Bengali,161,7.5,"2021-02-15 0:00:00","Lose age long need official stuff ready. Claim discuss myself move among. Sound for dog television similar.","Wave Cinemas"
MV_918,"Look laugh suggest admit",Drama,Telugu,157,5.6,"2016-06-20 0:00:00","Major else money your toward be. Expect enter star care against wonder hard.","Wave Cinemas"
MV_919,Up,Sci-Fi,Hindi,94,3.7,"2013-01-18 0:00:00","Rate toward audience west message raise should. Next coach pretty cut across everyone.
There along Congress. Box adult really share.","Wave Cinemas"
MV_920,"Decade share safe television",Drama,Malayalam,129,4.1,"2008-02-23 0:00:00","Ball between approach character west so. Finish line experience road big right too. Those charge should me street small fish wish. Beautiful vote economy friend allow though road.","Wave Cinemas"
MV_921,"Itself deal daughter",Drama,Malayalam,154,7.2,"2016-02-07 0:00:00","End success west long activity investment. Power treatment sit. We level side single likely several.","Wave Cinemas"
MV_922,Free,Comedy,Telugu,134,8.2,"2001-12-02 0:00:00","Wind great lead watch technology physical. Country focus necessary.
Fear door billion father fill buy. Magazine learn available five blue.","Wave Cinemas"
MV_923,"Dream mouth something",Romance,Telugu,101,4,"2002-12-16 0:00:00","Thought right six between study often body. Report modern moment must prove table fine. Against every say word happen model. Young myself dinner test agreement everyone.","Wave Cinemas"
MV_924,"Research send consider",Action,Kannada,174,8.4,"2018-02-06 0:00:00","Environment computer subject send fund source box nor.
Will impact treatment no start evidence. Again maybe pattern decade cause show record.
Product lot include star. Upon this civil pattern.","Wave Cinemas"
MV_925,"Allow decision size",Comedy,Malayalam,127,8,"2016-10-02 0:00:00","Next soon white. Glass weight space buy order include. Talk manager in place about capital life. Down customer television meeting.","Wave Cinemas"
MV_926,"However sort billion",Horror,Telugu,173,4.3,"2020-02-10 0:00:00","Law yet senior choose summer sea politics race. Tax class shake.
Seek size that each. Somebody job several race art avoid then.","Wave Cinemas"
MV_927,"Each contain",Comedy,Hindi,109,4.3,"2016-05-07 0:00:00","Its million live heavy. Voice rule agree actually nice.
Physical television often really me. Follow share toward during century before truth.","Wave Cinemas"
MV_928,"Wide service",Horror,Bengali,97,8.5,"2016-05-14 0:00:00","By policy price. Everyone it month another with cover single fund. Best board young anything.","Wave Cinemas"
MV_929,"Image until capital",Romance,Tamil,108,7.9,"2014-04-29 0:00:00","Everybody simply mouth machine whom prepare. Him Mrs age science.
Such pick control since. Here attorney four not keep study guess.","Wave Cinemas"
MV_930,Crime,Thriller,Malayalam,137,7.5,"2021-04-18 0:00:00","Budget treat Congress firm threat night your. Fish attorney wide mouth budget.
Opportunity according see usually. Society international development voice media worry grow.","Wave Cinemas"
MV_931,"Show language",Thriller,Tamil,167,3.6,"2013-07-07 0:00:00","Or pay his forward particular. Possible military administration military among again.
Fly south own church return. Government quite space research community my better.","Wave Cinemas"
MV_932,"Around sound",Comedy,Bengali,121,6.9,"2023-05-23 0:00:00","Center idea yes remember section. Arrive child structure guy movement movement enough thought. Popular how soldier.","Wave Cinemas"
